Product_ID,Sale_Date,Sales_Rep,Region,Amount,Sold,Product_Category,Unit_Cost,Price,Type,Discount,Payment_Method,Sales_Channel
1091,2025-02-12,Dani d,East,5745.39,44,Clothing,2601.25,4652.64,Returning,0.14,Credit Card,Online
1028,2025-02-13,Bob,North,9157.79,99,Electronics,1368.08,3117.22,Returning,0.23,Credit Card,Online
1012,2025-02-14,Charlie,South,2474.93,75,Clothing,1650.64,4973.73,Returning,0.19,Cash,Online
1045,2025-02-15,Dani d,South,6785.37,98,Food,526.14,5105.13,Returning,0.24,UPI,Retail
1034,2025-02-16,Dani d,West,8288.74,80,Electronics,1585.78,198.68,Returning,0.14,Credit Card,Online
1005,2025-02-17,Charlie,South,9526.56,9,Furniture,4836.14,553.46,New,0.24,Bank Transfer,Retail
1081,2025-02-18,Rami d,West,4036.06,32,Food,4729.07,1489.42,Returning,0.14,UPI,Retail
1068,2025-02-19,Charlie,West,7524.83,15,Furniture,1740.9,3730.84,Returning,0.28,Bank Transfer,Retail
1046,2025-02-20,Charlie,West,5849.32,12,Electronics,2897.18,4902.26,New,0.15,Credit Card,Retail
1024,2025-02-21,Bob,South,1545.66,97,Food,4557.02,2610.69,New,0.14,Cash,Online
1065,2025-02-22,Bob,West,7210.0,78,Food,130.3,3397.31,Returning,0.24,Cash,Online
1009,2025-02-23,Rami d,East,7210.87,57,Electronics,4072.35,1158.47,Returning,0.25,Cash,Online
1055,2025-02-24,Dani d,North,9375.46,8,Clothing,4747.01,4456.57,New,0.17,Credit Card,Online
1029,2025-02-25,Charlie,North,5475.81,72,Food,547.5,5325.21,Returning,0.06,Credit Card,Online
1004,2025-02-26,Rami d,West,3072.26,27,Food,891.09,1587.0,Returning,0.15,Bank Transfer,Retail
1032,2025-02-27,Bob,North,1401.07,62,Furniture,4807.66,2797.32,Returning,0.29,Cash,Online
1064,2025-02-28,Charlie,South,4740.78,12,Clothing,2733.95,610.72,New,0.23,Credit Card,Retail
1017,2025-03-01,Dani d,South,3717.25,65,Furniture,169.56,3141.38,Returning,0.25,UPI,Retail
1095,2025-03-02,Bob,North,7849.79,42,Furniture,1362.4,2839.89,Returning,0.02,Credit Card,Retail
1048,2025-03-03,Bob,South,4188.41,62,Clothing,2304.72,922.74,New,0.15,Credit Card,Online
1010,2025-03-04,Bob,North,9541.64,11,Clothing,3495.25,2515.05,New,0.2,UPI,Retail
1084,2025-03-05,Rami d,North,9660.79,43,Electronics,3692.49,1937.46,New,0.25,Cash,Retail
1025,2025-03-06,Dani d,North,6588.18,95,Clothing,4977.57,2941.8,Returning,0.02,UPI,Online
1062,2025-03-07,Charlie,West,9357.94,17,Food,1508.8,3283.25,New,0.26,Cash,Retail
1088,2025-03-08,Rami d,North,7847.69,97,Clothing,2737.28,195.45,Returning,0.17,UPI,Retail
1085,2025-03-09,Rami d,West,5921.74,32,Electronics,2713.29,4221.38,New,0.07,Bank Transfer,Retail
1058,2025-03-10,Rami d,North,2622.77,93,Electronics,2087.66,3964.63,Returning,0.1,Cash,Online
1026,2025-03-11,Bob,North,5127.38,85,Electronics,928.89,2109.63,New,0.09,Credit Card,Retail
1048,2025-03-12,Dani d,North,6047.87,85,Clothing,4889.54,433.21,Returning,0.16,Bank Transfer,Retail
1076,2025-03-13,Rami d,South,8775.65,40,Clothing,4281.25,4188.89,Returning,0.02,Cash,Online
1032,2025-03-14,Charlie,West,5332.0,23,Furniture,2541.83,5260.19,New,0.06,Cash,Online
1097,2025-03-15,Dani d,West,9079.07,56,Furniture,3055.9,1434.81,New,0.25,Cash,Retail
1098,2025-03-16,Charlie,North,7069.14,6,Food,1213.58,1880.86,Returning,0.05,UPI,Online
1000,2025-03-17,Dani d,North,2232.99,86,Furniture,2764.56,1133.4,New,0.08,Cash,Online
1020,2025-03-18,Charlie,South,9954.83,50,Food,3505.35,3236.61,Returning,0.14,Credit Card,Online
1054,2025-03-19,Bob,South,5745.09,37,Electronics,2624.32,978.4,New,0.16,Cash,Online
1005,2025-03-20,Rami d,South,4526.72,64,Furniture,4952.4,2055.64,New,0.23,Credit Card,Online
1091,2025-03-21,Charlie,West,6932.02,54,Clothing,3095.57,3879.02,Returning,0.14,Credit Card,Online
1080,2025-03-22,Dani d,West,1980.04,72,Furniture,1917.77,3146.62,New,0.24,Credit Card,Online
1068,2025-03-23,Rami d,West,6728.85,49,Food,3883.54,2217.57,New,0.19,Bank Transfer,Retail
1094,2025-03-24,Rami d,North,5484.12,99,Furniture,935.27,2398.34,Returning,0.04,Credit Card,Online
1004,2025-03-25,Dani d,West,4660.07,11,Electronics,1984.13,3157.29,Returning,0.06,UPI,Online
1002,2025-03-26,Charlie,East,9577.18,88,Clothing,1800.1,181.38,New,0.14,Cash,Online
1052,2025-03-27,Bob,East,5702.86,49,Food,2215.85,570.03,Returning,0.13,UPI,Retail
1022,2025-03-28,Bob,South,2972.06,21,Clothing,3930.72,4864.73,New,0.23,Bank Transfer,Online
1052,2025-03-29,Charlie,West,5130.67,66,Clothing,2472.45,566.65,New,0.18,Cash,Online
1036,2025-03-30,Rami d,East,9274.49,63,Food,3990.67,3931.4,Returning,0.12,Credit Card,Retail
1073,2025-03-31,Rami d,South,2584.86,83,Clothing,2924.8,5072.2,Returning,0.06,Cash,Online
1073,2025-04-01,Rami d,West,2925.61,28,Clothing,1776.14,1598.16,Returning,0.08,Bank Transfer,Retail
1082,2025-04-02,Rami d,North,1117.27,17,Furniture,4068.9,2132.13,Returning,0.18,Bank Transfer,Retail
1016,2025-04-03,Charlie,East,1127.71,6,Clothing,1267.62,3193.73,Returning,0.13,UPI,Online
1084,2025-04-04,Rami d,North,8464.52,19,Clothing,1199.48,4867.14,Returning,0.16,Cash,Retail
1077,2025-04-05,Dani d,West,7589.1,56,Clothing,2572.06,5189.19,New,0.06,Cash,Online
1072,2025-04-06,Rami d,East,4195.37,28,Clothing,1378.16,4106.66,New,0.2,Cash,Online
1000,2025-04-07,Bob,West,7284.8,66,Food,144.53,613.42,Returning,0.26,UPI,Retail
1050,2025-04-08,Rami d,North,4556.85,38,Electronics,3276.66,3729.97,New,0.08,Bank Transfer,Retail
1044,2025-04-09,Charlie,East,9576.07,37,Furniture,2604.36,2345.12,New,0.15,Credit Card,Online
1076,2025-04-10,Bob,North,9703.47,68,Clothing,2283.04,2668.25,New,0.29,Cash,Online
1003,2025-04-11,Charlie,West,4535.14,86,Clothing,4838.15,412.94,New,0.11,UPI,Retail
1061,2025-04-12,Charlie,West,8688.0,90,Food,2898.88,1172.18,Returning,0.18,UPI,Online
1064,2025-04-13,Bob,North,7957.8,49,Electronics,4330.81,4379.25,New,0.04,Credit Card,Online
1031,2025-04-14,Charlie,East,3790.0,43,Clothing,783.31,2578.68,New,0.19,Bank Transfer,Online
1033,2025-04-15,Charlie,North,3088.36,36,Food,2889.11,1763.89,Returning,0.04,Cash,Retail
1091,2025-04-16,Rami d,West,5124.11,58,Furniture,4353.1,2204.5,Returning,0.29,Cash,Online
1094,2025-04-17,Dani d,North,8032.14,13,Furniture,2957.22,4721.04,Returning,0.22,UPI,Online
1071,2025-04-18,Charlie,West,9641.51,52,Clothing,3618.27,4157.14,Returning,0.24,Bank Transfer,Online
1038,2025-04-19,Charlie,North,7872.21,58,Clothing,1923.01,1606.89,New,0.21,Cash,Retail
1025,2025-04-20,Charlie,East,8696.86,32,Electronics,553.0,778.63,Returning,0.18,Credit Card,Retail
1033,2025-04-21,Rami d,East,6427.58,81,Electronics,2343.71,1498.19,New,0.14,Bank Transfer,Retail
1053,2025-04-22,Dani d,North,8518.67,60,Clothing,2032.95,5076.05,New,0.26,Bank Transfer,Online
1002,2025-04-23,Bob,North,8059.79,83,Food,4348.59,3261.5,Returning,0.29,UPI,Retail
1049,2025-04-24,Rami d,East,4392.87,58,Electronics,1295.58,3004.12,Returning,0.15,UPI,Online
1011,2025-04-25,Rami d,West,5967.91,99,Clothing,4837.0,3340.71,Returning,0.28,Cash,Retail
1064,2025-04-26,Dani d,East,8242.78,56,Electronics,4794.88,2108.25,Returning,0.18,UPI,Online
1053,2025-04-27,Dani d,West,1414.51,28,Clothing,1313.4,4468.02,Returning,0.17,Bank Transfer,Retail
1004,2025-04-28,Rami d,North,8272.71,1,Furniture,1805.45,2949.58,Returning,0.14,Cash,Online
1093,2025-04-29,Bob,North,2600.99,42,Clothing,4488.22,774.6,New,0.07,Cash,Online
1093,2025-04-30,Rami d,West,5632.15,82,Furniture,4836.45,840.5,New,0.01,Bank Transfer,Retail
1056,2025-05-01,Dani d,North,8274.48,48,Electronics,2272.85,3022.2,New,0.08,Cash,Online
1016,2025-05-02,Bob,West,3284.39,40,Clothing,1672.89,5160.65,New,0.16,Credit Card,Retail
1046,2025-05-03,Dani d,South,3212.27,97,Electronics,2677.86,1799.68,Returning,0.12,Credit Card,Retail
1022,2025-05-04,Bob,East,4624.88,63,Furniture,3470.07,4802.05,Returning,0.14,Cash,Online
1078,2025-05-05,Charlie,South,9051.79,76,Clothing,1440.03,4237.91,New,0.29,UPI,Online
1084,2025-05-06,Dani d,West,1003.99,72,Electronics,3708.72,1475.8,New,0.11,Credit Card,Retail
1013,2025-05-07,Dani d,East,9112.45,88,Furniture,353.12,344.42,New,0.14,Cash,Retail
1065,2025-05-08,Rami d,West,2384.26,80,Electronics,341.54,694.88,Returning,0.05,Credit Card,Retail
1074,2025-05-09,Dani d,East,9910.78,4,Food,1992.81,4047.44,Returning,0.02,UPI,Online
1050,2025-05-10,Dani d,East,9593.62,38,Furniture,1832.02,1218.23,Returning,0.23,Bank Transfer,Retail
1037,2025-05-11,Charlie,East,5452.08,27,Furniture,1646.6,2136.3,New,0.18,Cash,Online
1063,2025-05-12,Dani d,East,5614.48,9,Furniture,2506.0,2834.09,New,0.23,Cash,Online
1097,2025-05-13,Charlie,West,5333.94,16,Clothing,1671.59,4031.25,Returning,0.05,Cash,Retail
1037,2025-05-14,Charlie,East,6718.99,56,Clothing,1042.06,755.79,Returning,0.18,Cash,Retail
1049,2025-05-15,Charlie,East,1816.5,76,Clothing,1616.4,2324.06,New,0.08,Cash,Online
1097,2025-05-16,Charlie,South,1293.56,31,Food,4877.03,2745.14,New,0.08,Cash,Online
1081,2025-05-17,Bob,North,1519.33,88,Food,2114.46,3043.42,Returning,0.01,UPI,Online
1029,2025-05-18,Rami d,North,4999.29,14,Furniture,2279.09,4528.23,New,0.05,Bank Transfer,Online
1078,2025-05-19,Bob,South,3479.93,25,Food,2925.07,1068.48,Returning,0.1,UPI,Retail
1090,2025-05-20,Dani d,South,6598.36,34,Electronics,4918.37,4471.9,Returning,0.04,UPI,Online
1050,2025-05-21,Bob,West,9931.98,67,Furniture,1283.85,3856.9,New,0.3,Bank Transfer,Retail
1062,2025-05-22,Bob,West,4476.91,24,Furniture,3438.28,3123.91,New,0.1,UPI,Retail
1097,2025-05-23,Dani d,West,6164.57,73,Electronics,3608.32,3892.47,New,0.05,Credit Card,Retail
1051,2025-05-24,Dani d,South,4740.44,26,Furniture,3075.89,2354.29,Returning,0.07,UPI,Online
1037,2025-05-25,Dani d,South,8625.45,20,Food,534.03,890.43,New,0.18,Cash,Online
1096,2025-05-26,Bob,East,9120.13,64,Clothing,3416.67,3711.84,New,0.03,Credit Card,Retail
1087,2025-05-27,Bob,West,8896.2,10,Electronics,414.06,2957.0,Returning,0.26,Credit Card,Retail
1078,2025-05-28,Dani d,West,9769.35,83,Food,3021.1,3570.66,Returning,0.29,Bank Transfer,Retail
1029,2025-05-29,Rami d,West,1247.67,67,Electronics,3723.95,1958.29,New,0.08,UPI,Retail
1050,2025-05-30,Rami d,North,8558.35,24,Electronics,1133.75,5001.74,Returning,0.14,UPI,Online
1080,2025-05-31,Charlie,East,7765.95,5,Furniture,4223.95,3292.43,Returning,0.02,Credit Card,Retail
1004,2025-06-01,Dani d,West,3058.25,67,Furniture,248.73,606.9,Returning,0.2,UPI,Online
1028,2025-06-02,Charlie,West,9606.88,58,Food,4234.68,2556.45,New,0.13,UPI,Online
1003,2025-06-03,Rami d,West,2333.6,27,Electronics,2355.61,4196.5,New,0.09,Bank Transfer,Online
1009,2025-06-04,Charlie,North,7115.95,80,Furniture,1166.18,4398.62,Returning,0.07,Credit Card,Online
1055,2025-06-05,Dani d,North,3024.01,15,Furniture,755.51,2796.09,Returning,0.2,Cash,Retail
1016,2025-06-06,Dani d,South,4882.43,35,Electronics,4771.21,4936.9,Returning,0.13,Credit Card,Online
1073,2025-06-07,Dani d,East,7472.44,76,Food,456.06,1582.03,New,0.06,Bank Transfer,Retail
1016,2025-06-08,Bob,South,6069.92,53,Food,1075.56,2346.7,Returning,0.21,Bank Transfer,Online
1083,2025-06-09,Charlie,East,4847.52,44,Electronics,1804.33,4957.49,Returning,0.17,Bank Transfer,Retail
1087,2025-06-10,Rami d,North,3937.05,26,Food,3139.15,4944.97,New,0.26,UPI,Retail
1068,2025-06-11,Rami d,West,8556.94,47,Furniture,2769.53,3818.56,Returning,0.04,Credit Card,Retail
1033,2025-06-12,Rami d,South,2294.33,34,Electronics,715.65,4745.55,New,0.24,UPI,Retail
1005,2025-06-13,Bob,West,4870.93,87,Furniture,1519.67,624.94,New,0.21,UPI,Retail
1052,2025-06-14,Bob,South,9133.82,95,Clothing,1269.88,4777.72,New,0.04,Credit Card,Online
1065,2025-06-15,Dani d,North,8612.65,50,Clothing,1146.36,1865.32,Returning,0.21,Bank Transfer,Retail
1076,2025-06-16,Rami d,North,4608.48,84,Food,2114.61,1104.07,Returning,0.14,Cash,Online
1042,2025-06-17,Bob,North,7867.98,12,Clothing,3549.75,1430.63,New,0.28,Cash,Retail
1074,2025-06-18,Dani d,South,8408.45,87,Furniture,1165.52,2386.13,Returning,0.05,Credit Card,Online
1022,2025-06-19,Rami d,East,8999.99,4,Clothing,1896.73,1493.88,New,0.2,Credit Card,Online
1054,2025-06-20,Charlie,South,5900.55,87,Furniture,2015.5,1865.04,Returning,0.12,Bank Transfer,Online
1079,2025-06-21,Dani d,East,2840.15,48,Food,4884.64,872.13,New,0.29,Credit Card,Retail
1094,2025-06-22,Bob,South,3297.78,55,Food,4777.87,1734.55,New,0.11,Credit Card,Online
1074,2025-06-23,Bob,South,3661.25,1,Furniture,4020.67,3211.72,Returning,0.29,Bank Transfer,Retail
1015,2025-06-24,Dani d,North,6344.22,89,Clothing,1284.13,2513.92,Returning,0.27,Bank Transfer,Retail
1007,2025-06-25,Dani d,West,1295.29,66,Food,433.38,2004.95,Returning,0.09,UPI,Online
1003,2025-06-26,Bob,West,6724.38,30,Electronics,1652.83,4143.52,Returning,0.24,Credit Card,Online
1003,2025-06-27,Charlie,East,4279.19,3,Food,1407.29,4930.28,New,0.3,Cash,Retail
1055,2025-06-28,Rami d,West,3657.18,21,Clothing,2579.04,4198.82,New,0.08,Credit Card,Retail
1024,2025-06-29,Charlie,South,8915.47,89,Electronics,3910.87,1926.2,Returning,0.14,Cash,Retail
1066,2025-06-30,Dani d,South,5140.02,84,Clothing,4305.78,4132.77,Returning,0.16,Cash,Retail
1095,2025-07-01,Charlie,North,1855.48,49,Furniture,4239.83,963.09,New,0.1,Cash,Retail
1066,2025-07-02,Bob,North,8440.72,86,Electronics,1862.41,847.2,Returning,0.01,UPI,Retail
1026,2025-07-03,Dani d,West,1428.77,85,Clothing,3467.45,1999.1,Returning,0.07,Bank Transfer,Online
1092,2025-07-04,Rami d,East,7540.74,62,Electronics,1632.89,4471.21,Returning,0.09,Bank Transfer,Retail
1031,2025-07-05,Bob,West,7965.16,97,Clothing,398.44,1467.96,Returning,0.14,UPI,Retail
1049,2025-07-06,Bob,West,4173.42,38,Electronics,3537.67,488.41,New,0.06,Bank Transfer,Online
1060,2025-07-07,Rami d,West,8423.09,15,Clothing,148.16,854.65,New,0.26,UPI,Online
1050,2025-07-08,Rami d,West,5640.93,52,Furniture,2104.99,4744.29,Returning,0.21,Credit Card,Online
1018,2025-07-09,Charlie,South,5169.64,79,Electronics,1713.96,3540.74,New,0.03,UPI,Retail
1020,2025-07-10,Dani d,East,1408.63,46,Electronics,3497.55,1504.63,Returning,0.2,Bank Transfer,Online
1004,2025-07-11,Rami d,South,3610.26,25,Electronics,3854.6,3120.83,Returning,0.2,Bank Transfer,Online
1081,2025-07-12,Rami d,East,9379.09,21,Electronics,1590.06,2972.55,Returning,0.29,Credit Card,Retail
1091,2025-07-13,Dani d,North,4526.42,88,Furniture,4076.97,3656.58,New,0.01,UPI,Retail
1041,2025-07-14,Rami d,West,5920.3,5,Electronics,1540.19,1397.55,New,0.08,Credit Card,Retail
1060,2025-07-15,Rami d,South,5788.2,70,Food,2287.0,4774.56,New,0.28,Cash,Retail
1021,2025-07-16,Charlie,East,6313.88,47,Furniture,3662.39,1805.12,New,0.28,UPI,Online
1020,2025-07-17,Bob,North,1551.98,87,Food,3495.31,3863.6,New,0.22,Credit Card,Retail
1069,2025-07-18,Bob,North,4259.59,68,Electronics,4938.11,236.27,Returning,0.23,Credit Card,Online
1000,2025-07-19,Bob,West,7508.15,91,Clothing,1203.29,2143.72,Returning,0.04,Bank Transfer,Retail
1004,2025-07-20,Bob,East,2805.04,18,Food,3345.36,2031.65,New,0.16,UPI,Online
1011,2025-07-21,Rami d,South,2832.21,21,Electronics,3087.44,3057.64,New,0.08,Cash,Retail
1089,2025-07-22,Dani d,West,1090.82,92,Food,4583.98,539.14,New,0.06,Cash,Retail
1045,2025-07-23,Dani d,South,4937.34,99,Electronics,866.17,4377.2,Returning,0.24,UPI,Retail
1033,2025-07-24,Charlie,North,8944.61,86,Electronics,3783.81,1315.13,New,0.05,UPI,Online
1048,2025-07-25,Charlie,South,1467.11,23,Electronics,2884.52,3772.15,Returning,0.15,Credit Card,Online
1077,2025-07-26,Rami d,South,2720.07,64,Clothing,1445.86,4447.18,Returning,0.28,Bank Transfer,Online
1089,2025-07-27,Dani d,West,3790.76,67,Food,2424.73,3156.04,New,0.06,Bank Transfer,Retail
1044,2025-07-28,Dani d,South,7585.52,40,Furniture,1735.51,4113.73,Returning,0.29,Bank Transfer,Online
1026,2025-07-29,Bob,West,6765.72,10,Furniture,2938.64,3690.95,Returning,0.3,UPI,Retail
1072,2025-07-30,Rami d,North,4743.5,89,Furniture,4456.1,2052.08,New,0.17,Bank Transfer,Retail
1025,2025-07-31,Rami d,West,7831.62,52,Furniture,2889.59,4477.39,Returning,0.06,Credit Card,Retail
1046,2025-08-01,Bob,West,6486.68,72,Electronics,3195.44,1726.65,New,0.1,UPI,Online
1085,2025-08-02,Rami d,East,9064.37,75,Food,2641.86,3205.99,Returning,0.13,UPI,Retail
1055,2025-08-03,Rami d,South,8362.24,61,Food,350.71,4137.88,New,0.1,Bank Transfer,Online
1093,2025-08-04,Charlie,North,3275.32,64,Clothing,1241.01,2177.41,New,0.09,Cash,Retail
1062,2025-08-05,Dani d,West,3442.95,5,Food,2510.81,1769.81,Returning,0.29,Cash,Retail
1047,2025-08-06,Rami d,North,2128.21,53,Food,1620.15,2607.5,New,0.05,Credit Card,Retail
1060,2025-08-07,Charlie,East,4032.68,55,Food,990.64,4526.1,Returning,0.22,Bank Transfer,Online
1080,2025-08-08,Dani d,South,9995.9,37,Clothing,2570.25,5125.08,Returning,0.01,Bank Transfer,Online
1025,2025-08-09,Bob,West,4651.76,56,Furniture,1681.77,3066.2,New,0.18,UPI,Retail
1035,2025-08-10,Charlie,South,2984.4,59,Food,1364.73,3688.84,Returning,0.28,UPI,Online
1000,2025-08-11,Charlie,East,7862.35,93,Clothing,2373.53,4982.51,New,0.09,Bank Transfer,Online
1007,2025-08-12,Dani d,East,5882.24,69,Clothing,753.09,677.23,Returning,0.06,UPI,Retail
1098,2025-08-13,Bob,North,2346.41,73,Electronics,4645.95,1391.62,Returning,0.2,Bank Transfer,Retail
1051,2025-08-14,Charlie,West,4426.21,59,Clothing,4351.74,3942.62,New,0.22,Credit Card,Online
1078,2025-08-15,Rami d,North,4730.23,2,Furniture,3567.34,4557.03,Returning,0.21,UPI,Retail
1046,2025-08-16,Rami d,East,7784.47,65,Food,620.45,4735.11,Returning,0.1,Bank Transfer,Retail
1055,2025-08-17,Rami d,South,1186.04,60,Clothing,3901.8,2370.82,Returning,0.08,UPI,Online
1085,2025-08-18,Bob,North,3421.18,51,Furniture,4058.99,627.97,Returning,0.29,Credit Card,Online
1013,2025-08-19,Charlie,North,5658.37,30,Clothing,3862.05,2492.13,Returning,0.28,UPI,Retail
1089,2025-08-20,Rami d,South,3419.62,11,Clothing,658.43,1384.43,Returning,0.14,Bank Transfer,Online
1027,2025-08-21,Bob,North,6655.91,92,Clothing,3255.15,1707.9,Returning,0.26,UPI,Online
1086,2025-08-22,Rami d,South,5336.81,76,Clothing,4188.19,4281.63,Returning,0.14,UPI,Retail
1077,2025-08-23,Dani d,West,4255.39,39,Clothing,2929.03,554.07,New,0.13,Bank Transfer,Retail
1087,2025-08-24,Charlie,South,9542.88,90,Furniture,3267.4,4577.56,Returning,0.06,Cash,Retail
1001,2025-08-25,Charlie,West,6689.44,77,Food,2345.98,2438.03,Returning,0.13,UPI,Retail
1025,2025-08-26,Bob,South,2169.47,72,Food,2690.67,3338.94,New,0.17,UPI,Online
1013,2025-08-27,Bob,East,6040.83,63,Food,268.45,629.64,New,0.02,Credit Card,Online
1058,2025-08-28,Charlie,East,8026.59,64,Food,3230.92,1954.87,New,0.14,Cash,Retail
1055,2025-08-29,Rami d,West,7376.41,61,Furniture,499.09,629.9,Returning,0.24,Credit Card,Retail
1006,2025-08-30,Rami d,West,2548.8,54,Electronics,2231.57,5294.26,New,0.21,Bank Transfer,Retail
1002,2025-08-31,Dani d,East,9751.78,92,Electronics,1534.01,4468.85,New,0.19,Bank Transfer,Retail
1022,2025-09-01,Rami d,West,5039.32,94,Furniture,2772.6,2609.04,Returning,0.27,Credit Card,Online
1017,2025-09-02,Bob,South,2431.23,73,Furniture,753.74,1346.27,Returning,0.02,UPI,Online
1037,2025-09-03,Bob,South,2621.76,95,Clothing,3489.05,5143.98,New,0.17,Cash,Retail
1098,2025-09-04,Rami d,East,1884.11,58,Clothing,3995.56,1993.59,New,0.24,Credit Card,Retail
1014,2025-09-05,Bob,North,8231.66,85,Clothing,900.44,1011.27,Returning,0.17,Credit Card,Online
1063,2025-09-06,Charlie,South,2098.27,56,Food,611.13,3162.93,Returning,0.1,Bank Transfer,Online
1088,2025-09-07,Charlie,West,2126.13,34,Clothing,813.03,5199.19,Returning,0.05,UPI,Online
1027,2025-09-08,Rami d,North,8654.24,31,Electronics,4397.93,170.49,Returning,0.27,Cash,Online
1073,2025-09-09,Charlie,North,4101.44,52,Food,2688.13,1423.97,Returning,0.15,Credit Card,Retail
1038,2025-09-10,Charlie,South,1277.72,89,Clothing,2389.58,5170.69,New,0.26,Cash,Online
1056,2025-09-11,Dani d,South,1467.06,76,Food,622.89,1065.31,Returning,0.18,Cash,Online
1016,2025-09-12,Dani d,North,2279.53,1,Electronics,3282.82,755.85,Returning,0.21,Credit Card,Online
1085,2025-09-13,Charlie,North,2920.54,55,Clothing,4353.2,3200.5,Returning,0.24,Cash,Retail
1089,2025-09-14,Rami d,East,6986.32,22,Electronics,4158.11,4760.86,Returning,0.2,Bank Transfer,Retail
1043,2025-09-15,Dani d,West,2415.94,40,Electronics,3167.67,2702.54,Returning,0.13,UPI,Online
1024,2025-09-16,Bob,East,2069.87,1,Electronics,468.87,5470.92,New,0.16,UPI,Online
1016,2025-09-17,Bob,South,7882.47,65,Clothing,650.75,3783.57,Returning,0.24,UPI,Retail
1012,2025-09-18,Bob,East,7039.5,63,Furniture,341.61,546.3,New,0.12,Bank Transfer,Retail
1083,2025-09-19,Rami d,East,4917.92,54,Clothing,1361.65,5461.65,Returning,0.12,Bank Transfer,Online
1024,2025-09-20,Charlie,East,5943.79,42,Electronics,764.74,2332.23,New,0.04,Bank Transfer,Retail
1067,2025-09-21,Bob,East,3807.86,21,Clothing,1374.24,1687.6,New,0.28,UPI,Online
1009,2025-09-22,Rami d,West,5342.5,79,Electronics,1986.78,3134.65,Returning,0.04,Cash,Retail
1066,2025-09-23,Dani d,West,5560.05,81,Furniture,4720.62,1778.05,Returning,0.2,Bank Transfer,Online
1017,2025-09-24,Charlie,North,4485.14,22,Food,3090.84,612.55,Returning,0.13,Credit Card,Online
1099,2025-09-25,Dani d,South,9159.15,38,Furniture,4191.37,157.64,Returning,0.13,Bank Transfer,Retail
1085,2025-09-26,Rami d,East,1144.56,99,Furniture,3580.72,2555.27,Returning,0.21,Credit Card,Online
1033,2025-09-27,Bob,North,8039.54,80,Food,651.27,4627.22,New,0.03,UPI,Retail
1007,2025-09-28,Bob,North,2119.45,8,Clothing,3706.01,3211.89,Returning,0.18,Credit Card,Retail
1039,2025-09-29,Rami d,North,8177.93,62,Food,1447.98,5495.76,Returning,0.23,Bank Transfer,Retail
1082,2025-09-30,Bob,West,6543.21,47,Clothing,3231.63,1684.63,New,0.25,Bank Transfer,Online
1041,2025-10-01,Charlie,East,8589.5,17,Clothing,1770.71,1650.43,Returning,0.06,Cash,Online
1040,2025-10-02,Rami d,East,1877.63,17,Electronics,4988.59,1004.66,New,0.27,UPI,Online
1005,2025-10-03,Dani d,South,6030.83,90,Electronics,1391.4,1027.74,Returning,0.2,Credit Card,Retail
1051,2025-10-04,Rami d,East,5509.79,13,Food,1467.74,1675.75,New,0.27,UPI,Online
1025,2025-10-05,Charlie,East,7355.74,17,Furniture,4660.29,4391.69,Returning,0.15,Bank Transfer,Online
1063,2025-10-06,Charlie,North,5808.61,38,Food,220.76,4995.8,New,0.17,Cash,Online
1097,2025-10-07,Rami d,South,5866.61,81,Clothing,3513.78,5366.72,New,0.28,Bank Transfer,Online
1058,2025-10-08,Rami d,East,4866.36,78,Electronics,3654.1,1392.75,Returning,0.27,Bank Transfer,Retail
1055,2025-10-09,Bob,West,3779.51,45,Food,4198.26,4864.94,Returning,0.14,Bank Transfer,Online
1058,2025-10-10,Charlie,East,5340.38,6,Food,4874.75,1906.16,Returning,0.09,Credit Card,Retail
1069,2025-10-11,Rami d,North,2066.43,35,Electronics,4880.45,753.7,New,0.12,Bank Transfer,Retail
1032,2025-10-12,Rami d,West,9653.62,14,Electronics,419.86,4804.63,New,0.12,UPI,Retail
1052,2025-10-13,Charlie,North,7429.7,72,Electronics,4127.01,3553.17,New,0.09,UPI,Retail
1021,2025-10-14,Rami d,East,9572.2,61,Clothing,3266.92,1031.31,Returning,0.09,Cash,Online
1020,2025-10-15,Bob,West,3040.55,15,Electronics,3271.98,2449.6,Returning,0.26,UPI,Online
1069,2025-10-16,Charlie,South,8914.07,54,Furniture,728.91,1686.83,New,0.03,Bank Transfer,Online
1069,2025-10-17,Bob,South,8279.11,27,Food,3285.92,4091.85,Returning,0.21,Bank Transfer,Retail
1003,2025-10-18,Bob,West,7094.37,13,Electronics,4914.16,2575.78,New,0.06,UPI,Online
1093,2025-10-19,Bob,West,6625.26,31,Electronics,4567.91,5442.65,Returning,0.11,Cash,Retail
1074,2025-10-20,Bob,North,3848.95,35,Clothing,2251.74,442.89,Returning,0.03,Cash,Online
1061,2025-10-21,Charlie,West,8347.7,60,Clothing,295.75,2049.33,New,0.09,UPI,Online
1061,2025-10-22,Bob,North,5513.64,6,Food,1875.24,2728.17,Returning,0.23,Credit Card,Online
1093,2025-10-23,Bob,East,1638.02,69,Furniture,4149.31,2841.76,Returning,0.27,Credit Card,Retail
1094,2025-10-24,Rami d,North,3815.77,86,Food,3537.35,1840.26,Returning,0.07,Credit Card,Online
1023,2025-10-25,Charlie,West,9417.67,58,Electronics,2350.78,4051.44,Returning,0.14,Credit Card,Retail
1054,2025-10-26,Charlie,West,8656.12,49,Furniture,370.0,4829.9,Returning,0.15,UPI,Retail
